scorer,DLC_mobnet_100_miceProjectJun20shuffle1_10000,DLC_mobnet_100_miceProjectJun20shuffle1_10000,DLC_mobnet_100_miceProjectJun20shuffle1_10000,DLC_mobnet_100_miceProjectJun20shuffle1_10000,DLC_mobnet_100_miceProjectJun20shuffle1_10000,DLC_mobnet_100_miceProjectJun20shuffle1_10000
bodyparts,red,red,red,notRed,notRed,notRed
coords,x,y,likelihood,x,y,likelihood
55,430.20599365234375,203.5136260986328,0.024064581841230392,433.5386047363281,198.08770751953125,0.9673370122909546
56,424.5559387207031,201.927490234375,0.03850811719894409,436.58648681640625,200.57406616210938,0.9821495413780212
57,53.36613464355469,5.519791603088379,0.03880641981959343,435.4169006347656,201.6202392578125,0.9736338257789612
58,45.58628845214844,155.0554962158203,0.10759652405977249,436.7455139160156,200.39230346679688,0.9824564456939697
59,477.5660400390625,62.40875244140625,0.0310860276222229,436.63763427734375,200.95660400390625,0.9835975766181946
60,430.8428955078125,203.68997192382812,0.029167089611291885,436.9704895019531,200.9825439453125,0.9801561832427979
61,156.52740478515625,235.19418334960938,0.04770582914352417,437.04876708984375,200.5233917236328,0.9857295751571655
62,430.9072265625,203.4076385498047,0.030993813648819923,437.27099609375,201.1732177734375,0.9813419580459595
63,424.3747863769531,202.2406768798828,0.033768899738788605,435.580078125,201.84214782714844,0.9786035418510437
64,430.7578125,203.15293884277344,0.03219003230333328,438.4638977050781,201.24066162109375,0.9839444756507874
65,430.3698425292969,203.1758270263672,0.034052737057209015,437.3491516113281,200.8048095703125,0.9829743504524231
66,429.7508544921875,203.19090270996094,0.030200891196727753,435.6845397949219,200.32424926757812,0.9873954653739929
67,430.443359375,202.94302368164062,0.04217395558953285,436.8529968261719,201.21559143066406,0.9834020137786865
68,430.8305969238281,203.3883819580078,0.03591321408748627,437.18072509765625,202.23475646972656,0.9757037162780762
69,270.9778747558594,217.7854461669922,0.08107413351535797,436.8051452636719,202.26583862304688,0.97712242603302
70,425.5843811035156,202.1846923828125,0.050547901540994644,436.8601379394531,201.79342651367188,0.9749355912208557
71,430.8575439453125,203.72203063964844,0.03473618999123573,437.89886474609375,201.4412841796875,0.9810760021209717
72,220.9661102294922,204.40321350097656,0.03300483524799347,436.3786315917969,199.0263671875,0.9876778721809387
73,430.8860168457031,202.6146697998047,0.03348974138498306,436.0877380371094,199.47662353515625,0.9857174158096313
74,430.7542724609375,202.25054931640625,0.031167149543762207,437.2877197265625,199.41107177734375,0.9877655506134033
75,430.29681396484375,203.71649169921875,0.035362593829631805,437.7176208496094,201.49266052246094,0.9823908805847168
76,430.495849609375,202.97918701171875,0.03280950337648392,437.0618591308594,200.2542266845703,0.9861887097358704
77,425.05828857421875,201.6627655029297,0.04043392091989517,436.7513427734375,199.84278869628906,0.9827907085418701
78,363.0000305175781,77.36994171142578,0.04627460986375809,437.9607849121094,200.1453857421875,0.982333779335022
79,430.2376403808594,203.19322204589844,0.02857266552746296,436.0257873535156,200.8852081298828,0.9857115149497986
80,604.9765625,42.24304962158203,0.05944254994392395,437.8929748535156,201.04698181152344,0.9848532676696777
81,604.5146484375,42.67654800415039,0.1214534342288971,436.2330017089844,201.7159423828125,0.9802280068397522
82,237.0438232421875,236.42807006835938,0.04322163388133049,435.9665222167969,201.5070037841797,0.978019118309021
83,429.61846923828125,203.14268493652344,0.032042209059000015,435.1192626953125,199.17359924316406,0.9841175079345703
84,429.8710632324219,203.1757049560547,0.03870484232902527,436.4642028808594,200.425048828125,0.9849966764450073
85,59.60325241088867,153.32919311523438,0.08300793915987015,437.0555114746094,199.9136199951172,0.987509548664093
86,553.42919921875,41.24565887451172,0.09530477970838547,437.5884704589844,198.72970581054688,0.9877877831459045
87,425.6875,201.26795959472656,0.05504385754466057,437.3668212890625,197.83978271484375,0.9861603379249573
88,591.642578125,45.92685317993164,0.25178417563438416,437.4748229980469,198.54656982421875,0.9858666062355042
89,430.0479736328125,203.16026306152344,0.031433604657649994,435.70379638671875,199.67819213867188,0.9869266152381897
90,429.826416015625,203.27496337890625,0.033967819064855576,436.7115478515625,199.5699920654297,0.9877222776412964
91,429.7525634765625,203.4488525390625,0.03769726678729057,436.60284423828125,199.7784423828125,0.9858496189117432
92,429.7635192871094,203.48171997070312,0.035337939858436584,435.6517028808594,199.82699584960938,0.9842321872711182
93,429.88629150390625,203.46340942382812,0.03556755185127258,436.7733154296875,200.49295043945312,0.9835236668586731
94,636.094482421875,360.4054870605469,0.04883643984794617,436.75201416015625,198.85655212402344,0.9856980443000793
95,423.6704406738281,201.29434204101562,0.048727329820394516,434.8444519042969,198.69021606445312,0.9859663844108582
96,236.04196166992188,172.58499145507812,0.09198459982872009,438.8536682128906,200.853515625,0.977514386177063
97,141.85397338867188,60.66862106323242,0.10469840466976166,438.3415832519531,199.57858276367188,0.985612690448761
98,430.3150634765625,203.6089324951172,0.03933110460639,437.3631896972656,199.91702270507812,0.9798862338066101
99,506.1019287109375,123.55692291259766,0.04523712024092674,436.6307373046875,202.4619140625,0.9767913818359375
100,430.3168029785156,203.96063232421875,0.031576767563819885,436.9448547363281,201.6710205078125,0.9806390404701233
101,430.0708923339844,203.75115966796875,0.03204329311847687,436.9494323730469,201.15760803222656,0.981765627861023
102,67.27569580078125,199.0122528076172,0.07410822063684464,436.0703125,200.77706909179688,0.9840855598449707
103,429.4051818847656,203.5511474609375,0.03862956538796425,435.083740234375,201.58389282226562,0.9739041924476624
104,430.8595275878906,203.7723846435547,0.050504591315984726,438.7857360839844,202.61956787109375,0.9708371758460999
105,430.4643249511719,203.1668243408203,0.030933555215597153,437.662841796875,198.92884826660156,0.9879267811775208
106,429.5046691894531,203.65467834472656,0.03669453784823418,436.26690673828125,200.6402587890625,0.9805964231491089
107,429.4361572265625,203.4716796875,0.03170647472143173,434.7120361328125,199.3734893798828,0.985220193862915
108,174.60504150390625,138.61451721191406,0.0361073762178421,435.7420654296875,200.9126739501953,0.9801198840141296
109,43.921409606933594,78.25713348388672,0.09813056141138077,437.267578125,201.19786071777344,0.9788090586662292
110,44.51471710205078,95.45430755615234,0.05355367809534073,438.4645080566406,201.6984405517578,0.978296160697937
111,430.1783447265625,204.2000732421875,0.03376539796590805,436.6554870605469,202.73793029785156,0.9700050950050354
112,430.57818603515625,203.77645874023438,0.03216128051280975,437.087646484375,201.2967529296875,0.9798098802566528
113,347.79150390625,92.46147155761719,0.06386725604534149,437.5102233886719,201.4307403564453,0.9777144193649292
114,60.009334564208984,59.51129150390625,0.17965900897979736,436.2337951660156,200.7705841064453,0.9809980988502502
115,429.41693115234375,203.1543426513672,0.03564046695828438,437.28277587890625,199.34495544433594,0.9859277009963989
116,422.9335021972656,201.58560180664062,0.029687654227018356,435.2780456542969,198.9904022216797,0.9879647493362427
117,429.037353515625,203.39688110351562,0.036870311945676804,434.8324279785156,199.98580932617188,0.9833127856254578
118,1.5996341705322266,368.3398742675781,0.06072820723056793,435.70001220703125,200.93272399902344,0.9831284284591675
119,429.80615234375,203.76376342773438,0.0314844511449337,435.0450439453125,202.62738037109375,0.973242998123169
120,430.4985656738281,203.47314453125,0.015123361721634865,433.9870910644531,197.0072021484375,0.981751024723053
121,505.17852783203125,222.788330078125,0.017679600045084953,433.3095397949219,197.8440399169922,0.9718109369277954
122,604.6098022460938,75.26824951171875,0.032086461782455444,433.68951416015625,198.81658935546875,0.9773780703544617
123,59.71760559082031,58.880836486816406,0.02517320029437542,433.3695373535156,198.76174926757812,0.9692080616950989
124,437.70703125,199.43165588378906,0.9936047196388245,223.7757110595703,108.25502014160156,0.033905934542417526
125,437.3860168457031,199.5753631591797,0.9944784641265869,520.918212890625,292.0743103027344,0.011546872556209564
126,437.5077209472656,197.7440643310547,0.9945666790008545,269.5627746582031,93.30115509033203,0.024903828278183937
127,437.29986572265625,199.62709045410156,0.9930979609489441,175.0647430419922,267.1281433105469,0.03802018612623215
128,436.4176025390625,200.4292755126953,0.9897739291191101,437.5141296386719,196.84140014648438,0.01803002506494522
129,435.96588134765625,199.90733337402344,0.9922367930412292,434.04052734375,197.9160919189453,0.01658196933567524
130,435.7033996582031,200.03515625,0.9915186762809753,434.0350646972656,197.9995880126953,0.016647303476929665
131,435.71466064453125,200.3510284423828,0.9898273944854736,434.5633544921875,198.58038330078125,0.013621841557323933
132,436.2515563964844,200.48475646972656,0.99016273021698,434.24566650390625,198.5778350830078,0.01961950585246086
133,435.4327697753906,200.51754760742188,0.9912376403808594,60.65326690673828,58.7424430847168,0.03008233942091465
134,436.54986572265625,200.9079132080078,0.9911860823631287,434.21673583984375,198.8608856201172,0.020753363147377968
135,437.3389587402344,199.66067504882812,0.9914069175720215,61.00875473022461,63.051673889160156,0.1657940000295639
136,437.1397399902344,199.66160583496094,0.9928218722343445,437.1426696777344,196.2722930908203,0.018596043810248375
137,436.56768798828125,200.5545196533203,0.9929100871086121,61.01808547973633,59.56063461303711,0.04284563660621643
138,437.0863952636719,199.86415100097656,0.9935319423675537,268.595703125,191.37391662597656,0.020689526572823524
139,436.23779296875,198.5848846435547,0.993835985660553,434.0959777832031,197.21461486816406,0.01515112817287445
140,436.7573547363281,199.43447875976562,0.9933909177780151,237.05075073242188,284.35028076171875,0.02731860801577568
141,438.1752624511719,199.50868225097656,0.9891570806503296,437.8780212402344,196.70919799804688,0.0472559854388237
142,436.2341613769531,199.74417114257812,0.9935083389282227,434.802734375,198.20750427246094,0.01572745107114315
143,435.9704895019531,200.20831298828125,0.9920778870582581,314.2051696777344,138.49429321289062,0.026940826326608658
144,437.1217956542969,200.45449829101562,0.9930824041366577,283.44842529296875,169.2923583984375,0.06547922641038895
145,436.55633544921875,200.41329956054688,0.992283284664154,314.5089111328125,158.54428100585938,0.010626817122101784
146,435.91461181640625,200.257568359375,0.992077648639679,435.08905029296875,198.05335998535156,0.011371990665793419
147,436.4261474609375,200.4613037109375,0.9925290942192078,61.96306610107422,58.31635665893555,0.060039859265089035
148,436.00250244140625,200.460693359375,0.9932541251182556,348.0965881347656,92.37675476074219,0.01627562940120697
149,436.9384460449219,200.35043334960938,0.9920676946640015,188.14602661132812,187.7111358642578,0.0768980011343956
150,435.6630859375,199.7781219482422,0.9930121302604675,434.5640563964844,197.80625915527344,0.011366846971213818
151,436.599365234375,200.3864288330078,0.9895572066307068,437.4414978027344,196.71945190429688,0.028030460700392723
152,436.3465270996094,200.57337951660156,0.9915791749954224,206.9603271484375,204.92835998535156,0.01497130561619997
153,435.92254638671875,200.09292602539062,0.9922080636024475,434.4441833496094,198.07212829589844,0.013726746663451195
154,437.5871276855469,200.7230987548828,0.9892811179161072,434.45196533203125,199.0501251220703,0.02177041955292225
155,436.4305114746094,200.13534545898438,0.9936704635620117,363.9715270996094,93.04917907714844,0.0704415887594223
156,435.8515930175781,200.30880737304688,0.9919440746307373,44.693599700927734,164.22940063476562,0.016903506591916084
157,436.2210388183594,200.5216064453125,0.9904345273971558,171.9369659423828,191.7000732421875,0.029148204252123833
158,436.4593811035156,201.1273651123047,0.989123523235321,437.282470703125,196.57098388671875,0.020184701308608055
159,437.05743408203125,201.23963928222656,0.9893062710762024,435.1684265136719,198.88499450683594,0.012835041619837284
160,436.5250244140625,200.49668884277344,0.9935867190361023,271.7830505371094,157.11184692382812,0.01938052661716938
161,436.3853759765625,201.02706909179688,0.9911500215530396,138.37643432617188,169.90985107421875,0.015810851007699966
162,436.0347595214844,199.78482055664062,0.9932278990745544,590.1027221679688,63.293357849121094,0.03433576598763466
163,435.57940673828125,199.27574157714844,0.9930921792984009,426.1602478027344,198.5209503173828,0.02017015404999256
164,436.7590026855469,200.2088165283203,0.9925059676170349,433.91650390625,198.4887237548828,0.020084725692868233
165,436.345703125,200.3383331298828,0.9936537742614746,433.8860168457031,198.73329162597656,0.01950071007013321
166,435.7896728515625,200.14390563964844,0.9925364255905151,433.7803955078125,197.8083953857422,0.016727205365896225
167,437.30328369140625,200.91465759277344,0.991694986820221,638.1160278320312,362.8460388183594,0.04363318160176277
168,435.3902587890625,200.36318969726562,0.993767499923706,569.6333618164062,172.6540985107422,0.02371041662991047
169,435.2577209472656,200.0727996826172,0.9936473965644836,114.60774230957031,186.82066345214844,0.012480516918003559
170,436.4757385253906,200.7104949951172,0.9917210340499878,437.313720703125,196.5228271484375,0.021703410893678665
171,434.9368896484375,199.1370849609375,0.9944648146629333,475.47943115234375,122.3340072631836,0.01433008536696434
172,436.0690612792969,201.30995178222656,0.990014910697937,46.197914123535156,238.14224243164062,0.018262436613440514
173,435.9147033691406,200.4053192138672,0.992438018321991,434.63482666015625,198.52301025390625,0.01618858054280281
174,436.23828125,199.6872100830078,0.9937918782234192,284.4444274902344,250.1157989501953,0.014991521835327148
175,436.36541748046875,199.87350463867188,0.993627667427063,59.65338897705078,27.002971649169922,0.02567955106496811
176,436.4480285644531,200.34310913085938,0.9930055737495422,77.11656951904297,231.14955139160156,0.016981376335024834
177,436.6797790527344,199.65652465820312,0.9935809373855591,285.8841247558594,201.96395874023438,0.041273970156908035
178,436.7051696777344,202.545166015625,0.9891047477722168,205.42462158203125,33.01451873779297,0.016390373930335045
179,437.3497009277344,200.9984893798828,0.9904746413230896,435.45330810546875,198.8907012939453,0.016023606061935425
180,436.2312316894531,200.68661499023438,0.9916865229606628,300.3061218261719,172.44064331054688,0.01351981796324253
181,435.9824523925781,199.98545837402344,0.9915776252746582,123.61178588867188,184.30564880371094,0.02152824029326439
182,436.62744140625,200.81576538085938,0.9912210702896118,122.50096893310547,201.86900329589844,0.015096716582775116
183,436.8121643066406,199.53768920898438,0.9939956068992615,442.81512451171875,197.9687042236328,0.013113117776811123
184,436.44415283203125,200.08558654785156,0.9924395084381104,435.51593017578125,198.42904663085938,0.015399596653878689
185,436.10791015625,199.80511474609375,0.9938011765480042,604.3451538085938,138.11436462402344,0.028538862243294716
186,435.5870056152344,200.01315307617188,0.9937636256217957,434.9018249511719,197.88482666015625,0.014394130557775497
187,436.5392761230469,199.68345642089844,0.9929017424583435,434.27008056640625,198.21185302734375,0.019504938274621964
188,437.2579650878906,200.56370544433594,0.9922969937324524,437.831298828125,196.48480224609375,0.014006833545863628
189,437.6673889160156,199.9842071533203,0.9907205104827881,437.703857421875,196.8460235595703,0.029654737561941147
190,437.0511474609375,200.2928009033203,0.9931483864784241,434.7994079589844,199.46974182128906,0.022130142897367477
191,435.6427307128906,200.10365295410156,0.9937512278556824,434.9138488769531,198.30410766601562,0.015169104561209679
192,436.53009033203125,199.88034057617188,0.9938719272613525,59.6145133972168,58.33595275878906,0.025273799896240234
193,436.48785400390625,199.1173095703125,0.9946993589401245,442.2436828613281,197.9237823486328,0.013449900783598423
194,437.9156188964844,200.72193908691406,0.992314875125885,550.6182250976562,307.1255187988281,0.012490869499742985
195,437.61773681640625,199.8717041015625,0.9934566617012024,599.6788330078125,201.09889221191406,0.031230781227350235
196,437.0998229980469,200.5001220703125,0.9927762746810913,253.42559814453125,187.1317901611328,0.10911376774311066
197,434.21783447265625,190.23802185058594,0.8989894390106201,432.3299560546875,192.06082153320312,0.2043486386537552
198,510.41326904296875,188.59744262695312,0.010918887332081795,428.9490661621094,196.18511962890625,0.9732396006584167
199,316.82757568359375,172.48692321777344,0.0325067937374115,431.8152160644531,199.30746459960938,0.9643537998199463
200,62.75226593017578,208.18838500976562,0.1068304181098938,436.0697021484375,202.13645935058594,0.980336606502533
201,423.2004089355469,202.1265869140625,0.03664899989962578,436.9076232910156,202.50592041015625,0.9821962118148804
202,506.6809387207031,106.06836700439453,0.04640967398881912,437.5107116699219,202.36904907226562,0.9786625504493713
203,275.39190673828125,172.46766662597656,0.06066732481122017,435.1564636230469,200.64773559570312,0.9803295135498047
204,519.0986328125,118.28901672363281,0.18442495167255402,437.54931640625,202.2775421142578,0.9790817499160767
205,430.5225830078125,203.95933532714844,0.034530915319919586,434.7683410644531,204.791748046875,0.9669175148010254
206,430.7383117675781,203.44273376464844,0.03205789998173714,435.4934387207031,203.79745483398438,0.9637220501899719
207,430.0035400390625,203.5621795654297,0.03642129525542259,435.837890625,202.6315460205078,0.9768606424331665
208,429.4671630859375,203.08984375,0.039625201374292374,436.08306884765625,201.25840759277344,0.9825440049171448
209,60.42032241821289,122.9178695678711,0.09959505498409271,437.3071594238281,202.18861389160156,0.9781930446624756
210,395.8359680175781,45.26899337768555,0.2244551181793213,435.54150390625,199.32020568847656,0.981103777885437
211,317.6475830078125,43.07807159423828,0.025761308148503304,434.0643310546875,199.0486297607422,0.9845690727233887
212,44.350563049316406,187.42230224609375,0.06017680466175079,434.7540588378906,199.62173461914062,0.9829285144805908
213,430.5596008300781,202.70997619628906,0.04329032450914383,436.87530517578125,198.42738342285156,0.9875183701515198
214,430.3653259277344,203.05450439453125,0.031646233052015305,436.6673583984375,199.1324005126953,0.9883816838264465
215,430.1594543457031,203.615234375,0.03477753698825836,437.6533508300781,201.38177490234375,0.9799321293830872
216,206.38172912597656,348.3307800292969,0.03651534393429756,437.18951416015625,201.28265380859375,0.9792869091033936
217,429.8140563964844,203.48435974121094,0.034929316490888596,435.3676452636719,202.1849365234375,0.9803804755210876
218,155.7982635498047,62.570858001708984,0.23112735152244568,435.6809387207031,203.1992645263672,0.9691593050956726
219,431.2978515625,203.14402770996094,0.047201987355947495,439.9021301269531,200.8621368408203,0.9778066277503967
220,429.86376953125,203.2486572265625,0.03407669439911842,436.73065185546875,200.09205627441406,0.9869334697723389
221,430.28240966796875,202.6883544921875,0.0394706130027771,437.0069580078125,198.70257568359375,0.9876411557197571
222,430.3507080078125,203.66859436035156,0.03418683633208275,436.6710205078125,200.1246795654297,0.9845470786094666
223,430.09100341796875,202.53663635253906,0.03236405923962593,436.4031066894531,198.38525390625,0.9884262084960938
224,609.3013916015625,29.363056182861328,0.051003336906433105,434.6881408691406,199.4752960205078,0.9876890182495117
225,430.97930908203125,203.3980255126953,0.045745860785245895,436.3528747558594,201.37725830078125,0.976938009262085
226,431.18341064453125,203.12493896484375,0.043581318110227585,437.896728515625,200.83740234375,0.980728805065155
227,314.8459777832031,186.95547485351562,0.05944092571735382,437.4126892089844,199.14334106445312,0.9854815602302551
228,430.6040954589844,202.9911346435547,0.030762482434511185,437.2742919921875,201.02532958984375,0.9848750233650208
229,429.8825988769531,202.90170288085938,0.03735259547829628,436.6837463378906,199.897216796875,0.9852891564369202
230,430.4498596191406,202.9886932373047,0.03879839554429054,437.9538879394531,200.35382080078125,0.9835647344589233
231,424.4675598144531,202.13986206054688,0.04281464219093323,437.8995666503906,200.82228088378906,0.9842672944068909
232,281.5699768066406,116.25362396240234,0.034555792808532715,437.0040283203125,202.22303771972656,0.9771629571914673
233,430.8131103515625,203.42550659179688,0.033082637935876846,437.5042724609375,200.9537811279297,0.9849230051040649
234,430.7887268066406,203.2447967529297,0.031229501590132713,437.86236572265625,199.83653259277344,0.9884907007217407
235,431.0638732910156,203.19007873535156,0.038049034774303436,438.0223693847656,201.33511352539062,0.982401430606842
236,327.43353271484375,235.3039093017578,0.043813321739435196,436.7547607421875,202.07212829589844,0.9790043830871582
237,44.95392990112305,219.48193359375,0.0581856295466423,436.2330017089844,198.51580810546875,0.9881613254547119
238,153.96514892578125,52.24972915649414,0.08345740288496017,435.0152893066406,199.2725067138672,0.9806843400001526
239,430.10858154296875,203.25558471679688,0.03977562114596367,436.41290283203125,199.63809204101562,0.9849051833152771
240,59.4724235534668,59.58602523803711,0.16717614233493805,434.6290283203125,200.3691864013672,0.9853240847587585
241,424.4815673828125,201.78477478027344,0.03606879338622093,435.999267578125,200.97958374023438,0.9848634600639343
242,429.3943786621094,203.0213165283203,0.032189976423978806,434.2606201171875,200.26712036132812,0.9811099767684937
243,429.9790954589844,203.6855010986328,0.04482636973261833,437.2498474121094,200.69155883789062,0.9846248626708984
244,429.4556579589844,203.12689208984375,0.03892086446285248,436.2259216308594,201.11279296875,0.9810523986816406
245,430.6174621582031,203.05429077148438,0.044575128704309464,436.25,200.68165588378906,0.9813708662986755
246,429.7591247558594,203.83737182617188,0.042077139019966125,436.4958190917969,202.8660888671875,0.973610520362854
247,422.4133605957031,202.9166717529297,0.038283515721559525,434.91455078125,200.0163116455078,0.9829917550086975
248,429.304931640625,203.74110412597656,0.04352135211229324,437.2452697753906,202.66380310058594,0.9744364619255066
249,283.6263732910156,204.95257568359375,0.09810148924589157,435.867919921875,202.53448486328125,0.9791030287742615
250,170.36563110351562,203.29473876953125,0.05093153938651085,435.4184875488281,202.07115173339844,0.9783002734184265
251,363.6625671386719,206.2015380859375,0.04350008815526962,434.490966796875,203.4317626953125,0.967025876045227
252,429.444580078125,203.66378784179688,0.03808250650763512,434.8480224609375,202.95709228515625,0.9587888121604919
253,430.0947570800781,203.73638916015625,0.03411856293678284,435.0137023925781,202.32379150390625,0.979526937007904
254,237.20883178710938,44.62275695800781,0.10179947316646576,435.9059143066406,203.0083770751953,0.9681236147880554
255,524.4020385742188,119.22158813476562,0.11038690060377121,438.04541015625,199.40176391601562,0.9821743965148926
256,429.9874572753906,203.40394592285156,0.03257941082119942,435.46417236328125,200.72100830078125,0.9838375449180603
257,298.18499755859375,283.84228515625,0.08726398646831512,435.314208984375,198.98907470703125,0.9827690720558167
258,429.61590576171875,203.35470581054688,0.02663375437259674,434.76861572265625,198.8472900390625,0.9810099005699158
259,430.1501770019531,202.5884246826172,0.03172387555241585,435.7185974121094,197.5287628173828,0.9867984652519226
260,429.96661376953125,202.60269165039062,0.030066661536693573,435.1609191894531,197.5548858642578,0.9869170188903809
261,220.2151641845703,44.839195251464844,0.07819031924009323,434.1109313964844,199.49610900878906,0.9735457897186279
262,429.0723571777344,202.69032287597656,0.03411281108856201,435.1124267578125,197.06163024902344,0.986311137676239
