99, 0.03551, 0.005
100, 0.02424, 0.005
101, 0.04062, 0.005
102, 0.02874, 0.005
103, 0.01879, 0.005
104, 0.02468, 0.005
105, 0.02602, 0.005
106, 0.02911, 0.005
107, 0.04693, 0.005
108, 0.03235, 0.005
109, 0.02817, 0.005
110, 0.03280, 0.005
111, 0.03281, 0.005
112, 0.01996, 0.005
113, 0.04659, 0.005
114, 0.02873, 0.005
115, 0.04767, 0.005
116, 0.02384, 0.005
117, 0.02480, 0.005
118, 0.03264, 0.005
119, 0.03281, 0.005
120, 0.02076, 0.005
121, 0.05200, 0.005
122, 0.03386, 0.005
123, 0.03398, 0.005
124, 0.03501, 0.005
125, 0.01725, 0.005
126, 0.02391, 0.005
127, 0.03044, 0.005
128, 0.03258, 0.005
129, 0.03686, 0.005
130, 0.03664, 0.005
131, 0.03367, 0.005
132, 0.02720, 0.005
133, 0.03743, 0.005
134, 0.02633, 0.005
135, 0.03899, 0.005
136, 0.04050, 0.005
137, 0.05327, 0.005
138, 0.03620, 0.005
139, 0.03977, 0.005
140, 0.02947, 0.005
141, 0.01395, 0.005
142, 0.02894, 0.005
143, 0.03949, 0.005
144, 0.02720, 0.005
145, 0.03237, 0.005
146, 0.02749, 0.005
147, 0.03446, 0.005
148, 0.02596, 0.005
149, 0.02898, 0.005
150, 0.02205, 0.005
151, 0.02190, 0.005
152, 0.02896, 0.005
153, 0.01652, 0.005
154, 0.03302, 0.005
155, 0.02647, 0.005
156, 0.01802, 0.005
157, 0.04440, 0.005
158, 0.02074, 0.005
159, 0.03082, 0.005
160, 0.02742, 0.005
161, 0.02720, 0.005
162, 0.03594, 0.005
163, 0.02692, 0.005
164, 0.03150, 0.005
165, 0.02651, 0.005
166, 0.01495, 0.005
167, 0.02780, 0.005
168, 0.03433, 0.005
169, 0.02879, 0.005
170, 0.03296, 0.005
171, 0.02519, 0.005
172, 0.02005, 0.005
173, 0.02890, 0.005
174, 0.03154, 0.005
175, 0.02519, 0.005
176, 0.02580, 0.005
177, 0.02610, 0.005
178, 0.02432, 0.005
179, 0.02959, 0.005
180, 0.03795, 0.005
181, 0.01380, 0.005
182, 0.03004, 0.005
183, 0.03325, 0.005
184, 0.02555, 0.005
185, 0.01605, 0.005
186, 0.01630, 0.005
187, 0.02013, 0.005
188, 0.02568, 0.005
189, 0.03055, 0.005
190, 0.02322, 0.005
191, 0.01211, 0.005
192, 0.02636, 0.005
193, 0.03779, 0.005
194, 0.02822, 0.005
195, 0.01917, 0.005
196, 0.01731, 0.005
197, 0.02237, 0.005
198, 0.02443, 0.005
199, 0.02529, 0.005
200, 0.03099, 0.005
201, 0.02733, 0.005
202, 0.02143, 0.005
203, 0.01733, 0.005
204, 0.03089, 0.005
205, 0.03180, 0.005
206, 0.02220, 0.005
207, 0.03719, 0.005
208, 0.02631, 0.005
209, 0.03005, 0.005
210, 0.02965, 0.005
211, 0.03602, 0.005
212, 0.03907, 0.005
213, 0.03005, 0.005
214, 0.02024, 0.005
215, 0.03399, 0.005
216, 0.01616, 0.005
217, 0.02834, 0.005
218, 0.01742, 0.005
219, 0.01841, 0.005
220, 0.02703, 0.005
221, 0.03902, 0.005
222, 0.02717, 0.005
223, 0.02145, 0.005
224, 0.01555, 0.005
225, 0.02619, 0.005
226, 0.03365, 0.005
227, 0.02120, 0.005
228, 0.03310, 0.005
229, 0.02301, 0.005
230, 0.00998, 0.005
231, 0.03285, 0.005
232, 0.02909, 0.005
233, 0.02149, 0.005
234, 0.01759, 0.005
235, 0.02361, 0.005
236, 0.01854, 0.005
237, 0.02324, 0.005
238, 0.03358, 0.005
239, 0.01570, 0.005
240, 0.02113, 0.005
241, 0.01236, 0.005
242, 0.02043, 0.005
243, 0.01572, 0.005
244, 0.01754, 0.005
245, 0.01710, 0.005
246, 0.02305, 0.005
247, 0.02684, 0.005
248, 0.01720, 0.005
249, 0.03819, 0.005
250, 0.01909, 0.005
251, 0.01307, 0.005
252, 0.04298, 0.005
253, 0.02545, 0.005
254, 0.02310, 0.005
255, 0.02272, 0.005
256, 0.03031, 0.005
257, 0.02887, 0.005
258, 0.02086, 0.005
259, 0.02451, 0.005
260, 0.03384, 0.005
261, 0.03725, 0.005
262, 0.03415, 0.005
263, 0.02114, 0.005
264, 0.01251, 0.005
265, 0.02173, 0.005
266, 0.02696, 0.005
267, 0.03541, 0.005
268, 0.03437, 0.005
269, 0.01964, 0.005
270, 0.03056, 0.005
271, 0.02040, 0.005
272, 0.01584, 0.005
273, 0.02501, 0.005
274, 0.02671, 0.005
275, 0.02183, 0.005
276, 0.02067, 0.005
277, 0.02827, 0.005
278, 0.02221, 0.005
279, 0.01967, 0.005
280, 0.03281, 0.005
281, 0.02178, 0.005
282, 0.01485, 0.005
283, 0.02413, 0.005
284, 0.02796, 0.005
285, 0.01475, 0.005
286, 0.01651, 0.005
287, 0.02749, 0.005
288, 0.01895, 0.005
289, 0.01519, 0.005
290, 0.02258, 0.005
291, 0.03274, 0.005
292, 0.01622, 0.005
293, 0.01281, 0.005
294, 0.03656, 0.005
295, 0.01712, 0.005
296, 0.02784, 0.005
297, 0.02100, 0.005
298, 0.02493, 0.005
299, 0.02341, 0.005
300, 0.01824, 0.005
301, 0.01411, 0.005
302, 0.01621, 0.005
303, 0.01731, 0.005
304, 0.02030, 0.005
305, 0.01973, 0.005
306, 0.02219, 0.005
307, 0.02034, 0.005
308, 0.01972, 0.005
309, 0.01987, 0.005
310, 0.02362, 0.005
311, 0.01807, 0.005
312, 0.02018, 0.005
313, 0.03182, 0.005
314, 0.02347, 0.005
315, 0.01868, 0.005
316, 0.02323, 0.005
317, 0.01801, 0.005
318, 0.02161, 0.005
319, 0.03742, 0.005
320, 0.02675, 0.005
321, 0.03238, 0.005
322, 0.01548, 0.005
323, 0.02488, 0.005
324, 0.01732, 0.005
325, 0.01330, 0.005
326, 0.01679, 0.005
327, 0.01670, 0.005
328, 0.00978, 0.005
329, 0.02543, 0.005
330, 0.02410, 0.005
331, 0.01556, 0.005
332, 0.02270, 0.005
333, 0.01450, 0.005
334, 0.01716, 0.005
335, 0.02227, 0.005
336, 0.03600, 0.005
337, 0.01988, 0.005
338, 0.02090, 0.005
339, 0.02419, 0.005
340, 0.01737, 0.005
341, 0.02237, 0.005
342, 0.01579, 0.005
343, 0.02573, 0.005
344, 0.02539, 0.005
345, 0.03765, 0.005
346, 0.02329, 0.005
347, 0.02565, 0.005
348, 0.01408, 0.005
349, 0.01443, 0.005
350, 0.02157, 0.005
351, 0.01579, 0.005
352, 0.02160, 0.005
353, 0.02459, 0.005
354, 0.01631, 0.005
355, 0.01711, 0.005
356, 0.01307, 0.005
357, 0.01304, 0.005
358, 0.02904, 0.005
359, 0.02606, 0.005
360, 0.02121, 0.005
361, 0.01879, 0.005
362, 0.01729, 0.005
363, 0.02940, 0.005
364, 0.03262, 0.005
365, 0.02467, 0.005
366, 0.03030, 0.005
367, 0.03224, 0.005
368, 0.01403, 0.005
369, 0.02302, 0.005
370, 0.03048, 0.005
371, 0.02087, 0.005
372, 0.01843, 0.005
373, 0.03060, 0.005
374, 0.01914, 0.005
375, 0.01022, 0.005
376, 0.01821, 0.005
377, 0.01136, 0.005
378, 0.01428, 0.005
379, 0.01308, 0.005
380, 0.03007, 0.005
381, 0.00829, 0.005
382, 0.02191, 0.005
383, 0.02151, 0.005
384, 0.01224, 0.005
385, 0.03536, 0.005
386, 0.01839, 0.005
387, 0.02795, 0.005
388, 0.01515, 0.005
389, 0.02289, 0.005
390, 0.02873, 0.005
391, 0.02713, 0.005
392, 0.02286, 0.005
393, 0.02279, 0.005
394, 0.02944, 0.005
395, 0.01567, 0.005
396, 0.01974, 0.005
397, 0.01234, 0.005
398, 0.01636, 0.005
399, 0.01781, 0.005
400, 0.01974, 0.005
401, 0.01341, 0.005
402, 0.00865, 0.005
403, 0.01793, 0.005
404, 0.02219, 0.005
405, 0.02387, 0.005
406, 0.02742, 0.005
407, 0.02147, 0.005
408, 0.02843, 0.005
409, 0.02826, 0.005
410, 0.00901, 0.005
411, 0.01073, 0.005
412, 0.01211, 0.005
413, 0.01882, 0.005
414, 0.01790, 0.005
415, 0.01899, 0.005
416, 0.01579, 0.005
417, 0.01434, 0.005
418, 0.02145, 0.005
419, 0.00998, 0.005
420, 0.01635, 0.005
421, 0.01122, 0.005
422, 0.01586, 0.005
423, 0.01573, 0.005
424, 0.01503, 0.005
425, 0.01418, 0.005
426, 0.02304, 0.005
427, 0.01649, 0.005
428, 0.01027, 0.005
429, 0.01906, 0.005
430, 0.02768, 0.005
431, 0.02880, 0.005
432, 0.02334, 0.005
433, 0.03066, 0.005
434, 0.02910, 0.005
435, 0.03072, 0.005
436, 0.01731, 0.005
437, 0.01503, 0.005
438, 0.01843, 0.005
439, 0.01979, 0.005
440, 0.02177, 0.005
441, 0.02723, 0.005
442, 0.01807, 0.005
443, 0.01382, 0.005
444, 0.01580, 0.005
445, 0.01545, 0.005
446, 0.02375, 0.005
447, 0.01929, 0.005
448, 0.01185, 0.005
449, 0.03020, 0.005
450, 0.01276, 0.005
451, 0.02440, 0.005
452, 0.01810, 0.005
453, 0.00992, 0.005
454, 0.02383, 0.005
455, 0.01555, 0.005
456, 0.02707, 0.005
457, 0.02263, 0.005
458, 0.01507, 0.005
459, 0.02340, 0.005
460, 0.01239, 0.005
461, 0.01338, 0.005
462, 0.01495, 0.005
463, 0.01692, 0.005
464, 0.01717, 0.005
465, 0.01136, 0.005
466, 0.01959, 0.005
467, 0.01448, 0.005
468, 0.01261, 0.005
469, 0.01557, 0.005
470, 0.01315, 0.005
471, 0.01907, 0.005
472, 0.02023, 0.005
473, 0.00967, 0.005
474, 0.01814, 0.005
475, 0.01801, 0.005
476, 0.01987, 0.005
477, 0.01367, 0.005
478, 0.02009, 0.005
479, 0.01867, 0.005
480, 0.02697, 0.005
481, 0.01602, 0.005
482, 0.01818, 0.005
483, 0.01482, 0.005
484, 0.01774, 0.005
485, 0.01518, 0.005
486, 0.01351, 0.005
487, 0.02211, 0.005
488, 0.02316, 0.005
489, 0.02267, 0.005
490, 0.01460, 0.005
491, 0.01605, 0.005
492, 0.02495, 0.005
493, 0.02302, 0.005
494, 0.01446, 0.005
495, 0.01577, 0.005
496, 0.01387, 0.005
497, 0.00820, 0.005
498, 0.01002, 0.005
499, 0.01383, 0.005
500, 0.01774, 0.005
501, 0.02994, 0.005
502, 0.01914, 0.005
503, 0.02165, 0.005
504, 0.01654, 0.005
505, 0.03745, 0.005
506, 0.01010, 0.005
507, 0.01911, 0.005
508, 0.01516, 0.005
509, 0.01683, 0.005
510, 0.02262, 0.005
511, 0.02068, 0.005
512, 0.01414, 0.005
513, 0.02971, 0.005
514, 0.01617, 0.005
515, 0.02572, 0.005
516, 0.01577, 0.005
517, 0.02140, 0.005
518, 0.01657, 0.005
519, 0.00855, 0.005
520, 0.01358, 0.005
521, 0.00870, 0.005
522, 0.01829, 0.005
523, 0.01021, 0.005
524, 0.01880, 0.005
525, 0.03184, 0.005
526, 0.01042, 0.005
527, 0.00972, 0.005
528, 0.01644, 0.005
529, 0.02711, 0.005
530, 0.00918, 0.005
531, 0.02207, 0.005
532, 0.01650, 0.005
533, 0.02199, 0.005
534, 0.01388, 0.005
535, 0.01367, 0.005
536, 0.03120, 0.005
537, 0.01304, 0.005
538, 0.02429, 0.005
539, 0.01387, 0.005
540, 0.02334, 0.005
541, 0.01658, 0.005
542, 0.02385, 0.005
543, 0.00672, 0.005
544, 0.01302, 0.005
545, 0.01663, 0.005
546, 0.02252, 0.005
547, 0.01218, 0.005
548, 0.02099, 0.005
549, 0.02137, 0.005
550, 0.01353, 0.005
551, 0.01061, 0.005
552, 0.00929, 0.005
553, 0.02590, 0.005
554, 0.02215, 0.005
555, 0.01610, 0.005
556, 0.01224, 0.005
557, 0.01973, 0.005
558, 0.01698, 0.005
559, 0.02002, 0.005
560, 0.02136, 0.005
561, 0.02251, 0.005
562, 0.01933, 0.005
563, 0.01845, 0.005
564, 0.01586, 0.005
565, 0.01329, 0.005
566, 0.02141, 0.005
567, 0.01478, 0.005
568, 0.01413, 0.005
569, 0.01161, 0.005
570, 0.02068, 0.005
571, 0.02247, 0.005
572, 0.01194, 0.005
573, 0.01986, 0.005
574, 0.01119, 0.005
575, 0.00567, 0.005
576, 0.01526, 0.005
577, 0.01460, 0.005
578, 0.01203, 0.005
579, 0.01079, 0.005
580, 0.01041, 0.005
581, 0.01411, 0.005
582, 0.01719, 0.005
583, 0.01362, 0.005
584, 0.02834, 0.005
585, 0.01362, 0.005
586, 0.01501, 0.005
587, 0.02103, 0.005
588, 0.01181, 0.005
589, 0.01040, 0.005
590, 0.00864, 0.005
591, 0.01782, 0.005
592, 0.00893, 0.005
593, 0.00856, 0.005
594, 0.01923, 0.005
595, 0.01661, 0.005
596, 0.02121, 0.005
597, 0.03018, 0.005
598, 0.02851, 0.005
599, 0.01992, 0.005
600, 0.01123, 0.005
601, 0.02129, 0.005
602, 0.02910, 0.005
603, 0.01770, 0.005
604, 0.01377, 0.005
605, 0.02678, 0.005
606, 0.01701, 0.005
607, 0.01255, 0.005
608, 0.01732, 0.005
609, 0.02165, 0.005
610, 0.02059, 0.005
611, 0.02062, 0.005
612, 0.02470, 0.005
613, 0.01610, 0.005
614, 0.01032, 0.005
615, 0.01082, 0.005
616, 0.01512, 0.005
617, 0.02175, 0.005
618, 0.02009, 0.005
619, 0.00892, 0.005
620, 0.01474, 0.005
621, 0.02259, 0.005
622, 0.00480, 0.005
623, 0.03160, 0.005
624, 0.02189, 0.005
625, 0.00761, 0.005
626, 0.01511, 0.005
627, 0.01971, 0.005
628, 0.02467, 0.005
629, 0.01739, 0.005
630, 0.01331, 0.005
631, 0.02096, 0.005
632, 0.01487, 0.005
633, 0.01221, 0.005
634, 0.01018, 0.005
635, 0.01421, 0.005
636, 0.00933, 0.005
637, 0.00858, 0.005
638, 0.02166, 0.005
639, 0.01957, 0.005
640, 0.02077, 0.005
641, 0.01844, 0.005
642, 0.01853, 0.005
643, 0.01780, 0.005
644, 0.01857, 0.005
645, 0.01235, 0.005
646, 0.01800, 0.005
647, 0.01764, 0.005
648, 0.01271, 0.005
649, 0.02221, 0.005
650, 0.01271, 0.005
651, 0.02648, 0.005
652, 0.02359, 0.005
653, 0.02164, 0.005
654, 0.01129, 0.005
655, 0.02438, 0.005
656, 0.01044, 0.005
657, 0.00722, 0.005
658, 0.01019, 0.005
659, 0.01315, 0.005
660, 0.02170, 0.005
661, 0.01180, 0.005
662, 0.01498, 0.005
663, 0.01598, 0.005
664, 0.02054, 0.005
665, 0.02140, 0.005
666, 0.01654, 0.005
667, 0.01591, 0.005
668, 0.03256, 0.005
669, 0.02299, 0.005
670, 0.01121, 0.005
671, 0.01897, 0.005
672, 0.01032, 0.005
673, 0.01510, 0.005
674, 0.01303, 0.005
675, 0.01373, 0.005
676, 0.01822, 0.005
677, 0.01928, 0.005
678, 0.00946, 0.005
679, 0.01499, 0.005
680, 0.01859, 0.005
681, 0.01526, 0.005
682, 0.01424, 0.005
683, 0.00712, 0.005
684, 0.00848, 0.005
685, 0.01681, 0.005
686, 0.01274, 0.005
687, 0.01342, 0.005
688, 0.01678, 0.005
689, 0.01742, 0.005
690, 0.02191, 0.005
691, 0.02528, 0.005
692, 0.02663, 0.005
693, 0.02272, 0.005
694, 0.01146, 0.005
695, 0.01464, 0.005
696, 0.01406, 0.005
697, 0.01179, 0.005
698, 0.01411, 0.005
699, 0.02157, 0.005
700, 0.01253, 0.005
701, 0.03205, 0.005
702, 0.00862, 0.005
703, 0.01231, 0.005
704, 0.01383, 0.005
705, 0.01224, 0.005
706, 0.01667, 0.005
707, 0.00981, 0.005
708, 0.01254, 0.005
709, 0.01292, 0.005
710, 0.00825, 0.005
711, 0.00833, 0.005
712, 0.02093, 0.005
713, 0.02328, 0.005
714, 0.00948, 0.005
715, 0.02056, 0.005
716, 0.01341, 0.005
717, 0.00954, 0.005
718, 0.01743, 0.005
719, 0.01841, 0.005
720, 0.01164, 0.005
721, 0.00862, 0.005
722, 0.01676, 0.005
723, 0.01765, 0.005
724, 0.01983, 0.005
725, 0.00932, 0.005
726, 0.01732, 0.005
727, 0.01137, 0.005
728, 0.02011, 0.005
729, 0.00968, 0.005
730, 0.01590, 0.005
731, 0.01945, 0.005
732, 0.02468, 0.005
733, 0.02668, 0.005
734, 0.01810, 0.005
735, 0.01704, 0.005
736, 0.01104, 0.005
737, 0.02211, 0.005
738, 0.01124, 0.005
739, 0.01782, 0.005
740, 0.01186, 0.005
741, 0.01645, 0.005
742, 0.01288, 0.005
743, 0.01785, 0.005
744, 0.01377, 0.005
745, 0.01133, 0.005
746, 0.00870, 0.005
747, 0.00804, 0.005
748, 0.01176, 0.005
749, 0.00696, 0.005
750, 0.01966, 0.005
751, 0.02143, 0.005
752, 0.00802, 0.005
753, 0.01081, 0.005
754, 0.00993, 0.005
755, 0.02324, 0.005
756, 0.01434, 0.005
757, 0.02259, 0.005
758, 0.01223, 0.005
759, 0.00755, 0.005
760, 0.01559, 0.005
761, 0.02032, 0.005
762, 0.02628, 0.005
763, 0.01483, 0.005
764, 0.01219, 0.005
765, 0.01611, 0.005
766, 0.01780, 0.005
767, 0.01315, 0.005
768, 0.02209, 0.005
769, 0.02846, 0.005
770, 0.02421, 0.005
771, 0.01298, 0.005
772, 0.01645, 0.005
773, 0.01140, 0.005
774, 0.02875, 0.005
775, 0.01776, 0.005
776, 0.01516, 0.005
777, 0.01917, 0.005
778, 0.01452, 0.005
779, 0.01561, 0.005
780, 0.03099, 0.005
781, 0.01314, 0.005
782, 0.01503, 0.005
783, 0.01295, 0.005
784, 0.01492, 0.005
785, 0.02367, 0.005
786, 0.00857, 0.005
787, 0.01581, 0.005
788, 0.01267, 0.005
789, 0.01075, 0.005
790, 0.01560, 0.005
791, 0.01002, 0.005
792, 0.00991, 0.005
793, 0.01375, 0.005
794, 0.01067, 0.005
795, 0.00705, 0.005
796, 0.00919, 0.005
797, 0.01625, 0.005
798, 0.01216, 0.005
799, 0.00875, 0.005
800, 0.01708, 0.005
801, 0.01062, 0.005
802, 0.02667, 0.005
803, 0.02008, 0.005
804, 0.01379, 0.005
805, 0.01491, 0.005
806, 0.00799, 0.005
807, 0.01837, 0.005
808, 0.01411, 0.005
809, 0.02587, 0.005
810, 0.01901, 0.005
811, 0.02057, 0.005
812, 0.01375, 0.005
813, 0.01347, 0.005
814, 0.00578, 0.005
815, 0.01508, 0.005
816, 0.01883, 0.005
817, 0.02176, 0.005
818, 0.00872, 0.005
819, 0.00957, 0.005
820, 0.01629, 0.005
821, 0.01179, 0.005
822, 0.01964, 0.005
823, 0.01172, 0.005
824, 0.02226, 0.005
825, 0.01744, 0.005
826, 0.02550, 0.005
827, 0.01052, 0.005
828, 0.01812, 0.005
829, 0.01307, 0.005
830, 0.02020, 0.005
831, 0.00975, 0.005
832, 0.00981, 0.005
833, 0.01524, 0.005
834, 0.00855, 0.005
835, 0.02025, 0.005
836, 0.00756, 0.005
837, 0.01478, 0.005
838, 0.01517, 0.005
839, 0.02462, 0.005
840, 0.02496, 0.005
841, 0.00712, 0.005
842, 0.01261, 0.005
843, 0.01488, 0.005
844, 0.01683, 0.005
845, 0.01092, 0.005
846, 0.02173, 0.005
847, 0.01295, 0.005
848, 0.01507, 0.005
849, 0.02467, 0.005
850, 0.01117, 0.005
851, 0.01446, 0.005
852, 0.01449, 0.005
853, 0.01807, 0.005
854, 0.00914, 0.005
855, 0.01694, 0.005
856, 0.01809, 0.005
857, 0.01113, 0.005
858, 0.01247, 0.005
859, 0.00975, 0.005
860, 0.00927, 0.005
861, 0.02154, 0.005
862, 0.01449, 0.005
863, 0.01399, 0.005
864, 0.01461, 0.005
865, 0.01466, 0.005
866, 0.02465, 0.005
867, 0.00974, 0.005
868, 0.02125, 0.005
869, 0.01161, 0.005
870, 0.01414, 0.005
871, 0.00877, 0.005
872, 0.00859, 0.005
873, 0.01683, 0.005
874, 0.01439, 0.005
875, 0.01551, 0.005
876, 0.01539, 0.005
877, 0.01327, 0.005
878, 0.01139, 0.005
879, 0.01789, 0.005
880, 0.01484, 0.005
881, 0.01202, 0.005
882, 0.01083, 0.005
883, 0.01122, 0.005
884, 0.01051, 0.005
885, 0.00837, 0.005
886, 0.02685, 0.005
887, 0.00795, 0.005
888, 0.01012, 0.005
889, 0.01445, 0.005
890, 0.01502, 0.005
891, 0.02414, 0.005
892, 0.01926, 0.005
893, 0.01566, 0.005
894, 0.01035, 0.005
895, 0.02201, 0.005
896, 0.01510, 0.005
897, 0.01099, 0.005
898, 0.01492, 0.005
899, 0.01531, 0.005
900, 0.00695, 0.005
901, 0.01798, 0.005
902, 0.01331, 0.005
903, 0.01202, 0.005
904, 0.00711, 0.005
905, 0.01351, 0.005
906, 0.01314, 0.005
907, 0.01978, 0.005
908, 0.01710, 0.005
909, 0.01692, 0.005
910, 0.02116, 0.005
911, 0.03638, 0.005
912, 0.00800, 0.005
913, 0.01581, 0.005
914, 0.00967, 0.005
915, 0.00996, 0.005
916, 0.01239, 0.005
917, 0.00893, 0.005
918, 0.01752, 0.005
919, 0.00731, 0.005
920, 0.01824, 0.005
921, 0.01348, 0.005
922, 0.01382, 0.005
923, 0.01282, 0.005
924, 0.02312, 0.005
925, 0.00656, 0.005
926, 0.01587, 0.005
927, 0.00633, 0.005
928, 0.02255, 0.005
929, 0.01567, 0.005
930, 0.01478, 0.005
931, 0.01556, 0.005
932, 0.01394, 0.005
933, 0.00848, 0.005
934, 0.00983, 0.005
935, 0.02363, 0.005
936, 0.02586, 0.005
937, 0.01121, 0.005
938, 0.01268, 0.005
939, 0.01585, 0.005
940, 0.01062, 0.005
941, 0.00925, 0.005
942, 0.01410, 0.005
943, 0.01733, 0.005
944, 0.01386, 0.005
945, 0.01473, 0.005
946, 0.01278, 0.005
947, 0.01145, 0.005
948, 0.01256, 0.005
949, 0.01123, 0.005
950, 0.00760, 0.005
951, 0.01540, 0.005
952, 0.01178, 0.005
953, 0.01052, 0.005
954, 0.01447, 0.005
955, 0.01236, 0.005
956, 0.01441, 0.005
957, 0.02415, 0.005
958, 0.01885, 0.005
959, 0.00586, 0.005
960, 0.01029, 0.005
961, 0.01636, 0.005
962, 0.00556, 0.005
963, 0.01264, 0.005
964, 0.01611, 0.005
965, 0.01222, 0.005
966, 0.00759, 0.005
967, 0.01587, 0.005
968, 0.01816, 0.005
969, 0.01695, 0.005
970, 0.00984, 0.005
971, 0.00521, 0.005
972, 0.01015, 0.005
973, 0.01395, 0.005
974, 0.00835, 0.005
975, 0.01134, 0.005
976, 0.02311, 0.005
977, 0.02487, 0.005
978, 0.00734, 0.005
979, 0.02231, 0.005
980, 0.00895, 0.005
981, 0.00807, 0.005
982, 0.01753, 0.005
983, 0.00788, 0.005
984, 0.02433, 0.005
985, 0.01631, 0.005
986, 0.01020, 0.005
987, 0.00997, 0.005
988, 0.01773, 0.005
989, 0.00771, 0.005
990, 0.01893, 0.005
991, 0.01108, 0.005
992, 0.02035, 0.005
993, 0.02184, 0.005
994, 0.01466, 0.005
995, 0.01094, 0.005
996, 0.01083, 0.005
997, 0.01044, 0.005
998, 0.01695, 0.005
999, 0.02258, 0.005
1000, 0.01342, 0.005
1001, 0.01268, 0.005
1002, 0.01461, 0.005
1003, 0.01885, 0.005
1004, 0.02432, 0.005
1005, 0.00862, 0.005
1006, 0.01086, 0.005
1007, 0.02158, 0.005
1008, 0.00979, 0.005
1009, 0.00866, 0.005
1010, 0.01453, 0.005
1011, 0.02056, 0.005
1012, 0.00699, 0.005
1013, 0.00498, 0.005
1014, 0.00838, 0.005
1015, 0.00646, 0.005
1016, 0.01659, 0.005
1017, 0.01593, 0.005
1018, 0.01628, 0.005
1019, 0.01135, 0.005
1020, 0.01658, 0.005
1021, 0.01597, 0.005
1022, 0.01175, 0.005
1023, 0.01598, 0.005
1024, 0.01163, 0.005
1025, 0.00690, 0.005
1026, 0.01000, 0.005
1027, 0.01534, 0.005
1028, 0.01155, 0.005
1029, 0.01515, 0.005
1030, 0.00927, 0.005
1031, 0.01151, 0.005
1032, 0.02235, 0.005
1033, 0.01207, 0.005
1034, 0.02217, 0.005
1035, 0.01243, 0.005
1036, 0.01467, 0.005
1037, 0.01671, 0.005
1038, 0.01864, 0.005
1039, 0.00804, 0.005
1040, 0.01836, 0.005
1041, 0.01386, 0.005
1042, 0.01395, 0.005
1043, 0.00857, 0.005
1044, 0.02828, 0.005
1045, 0.01224, 0.005
1046, 0.00985, 0.005
1047, 0.00820, 0.005
1048, 0.01351, 0.005
1049, 0.01209, 0.005
1050, 0.02288, 0.005
1051, 0.01033, 0.005
1052, 0.01513, 0.005
1053, 0.01180, 0.005
1054, 0.01333, 0.005
1055, 0.00958, 0.005
1056, 0.00909, 0.005
1057, 0.01118, 0.005
1058, 0.00890, 0.005
1059, 0.01149, 0.005
1060, 0.02124, 0.005
1061, 0.01203, 0.005
1062, 0.00770, 0.005
1063, 0.01465, 0.005
1064, 0.01148, 0.005
1065, 0.02980, 0.005
1066, 0.01384, 0.005
1067, 0.01755, 0.005
1068, 0.02666, 0.005
1069, 0.01081, 0.005
1070, 0.01512, 0.005
1071, 0.01814, 0.005
